12 11 299 3
Loc_1
Loc_2
Loc_3
Loc_4
Loc_5
Loc_6
Loc_7
Loc_8
Loc_9
Loc_10
Loc_11
1   160152 185185 177177 199199 238238      0 152148 184182 164160 169161 149149
1   164156 181181 177165 215203 250246      0 142140 184182 168164 165165 149149
1   164160 193189 177169 207199 238238      0 138136 186180 160156 173173 149149
1   156156 193181 177173 207195 242238 149149 150146 186184 168160 173165 149149
1   168152 193189 169165 211199 238238      0 150128 186182 164156 169161 149149
1   164160 189185 177177 199195 246234      0 146138 186182 164160 173169 149149
1   160156 189189 177169 207199 254246      0 146138 186186 160160 173173 149149
1   160156 189189 177169 207199 254246      0 146138 186186 172164 169165 149149
1   164156 185181 177173 203199 250238 149149 146138 186180 168156 173169 149149
1   164160 185181 177177 207199 246234      0 152138 186184 172160 173169 157149
1   156152 193185 193165 203203 246238      0 164146 184180 172160 169165 149149
1   160156 197197 185165 211199 250250 149149 156148 186184 164160 161157 149149
1   164152 193181 173173 215199 242238 149149 150146 186180 172156 169169 149149
1   156156 189189 173165 271203 242242 149149 146146 186182 160156 173161 149149
1   168152 189185 177177 207203 246242 149149 128128 186180 172160 169161 149149
1   156152 189185 169165 203203 250246 149149 148144 186184 164156 177169 149149
1   156156 193189 181165 215203 250246 149149 148128 186186 164156 173153 149149
1   160156 185181 177169 199199 250242      0 156146 186182 168156 169161 149149
1   168160 197185 177173 207195 250242 149149 144128 186184 160152 169169 149149
1   164160 193189 193177 203203 246238 153149 148144 186182 164156 165165 153149
1   164156 189185 173169 275207 242238      0 146128 184180 168156 177157 149149
1   172148 189185 181169 199199 246246      0 146138 186186 160160 177165 149149
1   156156 189189 177165 283203 238238      0 146128 182180 176164 165165 149149
1   152152 193193 181169 203199 246242      0 158148 186180 164156 173169 149149
1   160160 189185 177169 207195 250230      0 158150 192186 160152 173169 151149
1   156152 197189 169169 199199 246238      0 158146 186182 168160 173169 149149
1   152152 197189 169165 203195 242238      0 152146 186184 168160 169165 149149
1   164152 189189 177173 207199 254238      0 136136 186180 172168 177169 149149
1   168160 189185 169165 203199 242230      0 146146 186184 164164 165165 149149
1   156152 185185 173173 207199 238238      0 146138 182182 176164 169169 149149
1   168160 189189 169169 203199 242234      0 146146 192182 160156 169161 153149
1   172156 197189 177173 211195 250238      0 136134 186182 172160 165165 149149
1   168160 197185 177169 207199 250238      0 146140 186180 160160 165161 149149
1   156152 193185 173165 279211 250242      0 146146 186182 168164 165157 149149
1   168160 189189 177173 215199 250238      0 146146 192186 172156 165165 149149
1   168160 197181 181169 199199 242242      0 158146 186182 164160 169165 149149
1   168156 197189 177169 207207 246242      0 148146 186184 160156 165161 149149
1   168156 189181 177177 203195 238234      0 152136 186184 164164 169165 149149
1   160152 185185 177169 279203 238234      0 146136 186184 164156 169165 149149
1   160160 181181 177173 207203 246238      0 146146 186184 172168 177169 149149
1   168148 185185 193169 211199 254250      0 134128 182180 176164 173169 149149
1   164152 197189 177173 287203 246238      0 152144 186186 168156 177165 153149
1   164160 197193 177165 275199 250242      0 140136 186184 168156 169165 149149
1   160156 189185 169165 207203 250242      0 152136 186184 160156 177173 149149
1   160152 193185 173165 203199 258238      0 146128 186182 160156 165165 153149
1   164156 193185 173173 207199 258238      0 148148 184184 172156 165165 153149
1   164156 189185 177165 207203 258254      0 146134 184184 172164 173165 149149
1   168160 193185 173173 203199 246230      0 148142 184180 172164 173165 149149
1   168168 189189 177177 207203 250238      0 134134 182180 168164 169161 149149
1   164148 193193 177169 283199 254230      0 146144 182182 168168 173169 149149
1   164160 189185 165165 195195 246242 149149 146128 186180 168160 165165 149149
1   156152 189185 185165 215191 242238 149149 148146 186186 164156 169153 149149
1   164156 185185 177173 215207 254246 149149 148138 186184 168156 165165 149149
1   160152 193189 173169 211199 242234      0 148136 186182 160156 173165 153149
1   168156 189185 173169 207203 250230      0 138128 186184 168160 169165 149149
1   152152 193189 177173 207203 242238      0 146134 182180 176172 177165 149149
1   160156 197185 181177 291203 242230      0 146128 186186 160156 169165 149149
1   164156 193181 173169 203199 242242      0 146138 186184 168164 169169 149149
1   152152 193185 173165 203199 242234      0 146144 186186 168160 177169 149149
1   168152 185181 169165 207199 242238      0 152152 180180 168156 177157 149149
1   160156 189185 169165 287207 254238      0 134134 186182 168168 165161 153149
1   160144 197193 173169 287203 242226      0 146146 186180 172164 185173 155149
1   168152 193181 181169 207199 254234      0 146142 184184 164160 169165 153149
1   156152 189185 173165 199191 242238      0 152146 186180 172164 161153 149149
